ADD_UID,UNIT_DESIGNATOR,UNIT_NUMBER_PREFIX,UNIT_NUMBER,UNIT_NUMBER_SUFFIX,SITE_NAME,SUPER_FULL_SITE_DESCRIPTOR,CIVIC_NUMBER,CIVIC_NUMBER_SUFFIX,STREET_NAME,STREET_TYPE,IS_STREET_TYPE_PREFIX,STREET_DIRECTION,IS_STREET_DIRECTION_PREFIX,LOCALITY,LOCALITY_DESCRIPTOR,POSTAL_CODE,PROVINCE_CODE,STATUS,IS_OFFICIAL_ADDRESS,IS_PRIMARY,BLDG_UID,ADDRESS_DESCRIPTOR,SITE_POINT_DESCRIPTOR,FOOTPRINT_DESCRIPTOR,FOOTPRINT_ID,IS_NON_CIVIC_ADDRESS,NARRITIVE_LOCATION,IS_MAILING_ADDRESS,MAIL_PROVIDER,IS_ANNUNCIATOR,NUM_OF_UNITS,NEIGHBOURHOOD,ADDRESS_NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARENT_UID,FULL_ADDRESS
VAD10698,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2609,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211840,VAD11159,2609 Melfa Lane
VAD10699,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2658,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211840,VAD11159,2658 Tennis Crescent
VAD11152,Building,,2,,Walter H. Gage Residence - South Tower,Walter H. Gage Residence,5959,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10395,CampusBuilding,Rooftop,Building,VBC10018,0,,0,,0,366,Academic,,,,PLAN,20200417211936,VAD10613,"5959 Student Union Boulevard, Building 2"
VAD11182,,,,,Fairview Crescent Residence (Unit 14),,2721,A,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B8,BC,Current,1,0,,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,NIKT,20200127171207,PLAN,20200417211936,,2721A Fairview Crescent
VAD10142,,,,,Hector J. MacLeod Building,,2356,,Main,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10099,CampusBuilding,FrontDoor,Building,VBL10099,0,,1,,1,0,Academic,,,,PLAN,20200417211936,,2356 Main Mall
VAD10227,Building,,8,,Green College - Admin,Green College,6201,,Cecil Green Park,Road,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10200,CampusBuilding,Rooftop,Building,VBL10200,0,,0,,0,89,Academic,,,,PLAN,20200417211936,VAD10127,"6201 Cecil Green Park Road, Building 8"
VAD10228,,,,,Green College - Principal's Residence,Green College,6205,,Cecil Green Park,Road,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10190,CampusBuilding,FrontDoor,Building,VBL10190,0,,1,,0,1,Academic,,,,PLAN,20200417211937,VAD10127,6205 Cecil Green Park Road
VAD10905,,,,,Chemistry Building,,2036,,Main,Mall,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10328,CampusBuilding,FrontDoor,Building,VBL10328,0,,1,,1,0,Academic,,,,PLAN,20200417211937,,2036 Main Mall
VAD11086,Building,,3,,Thunderbird Residence - 3,Thunderbird Residence ,6335,,Thunderbird,Crescent,0,,0,Vancouver,Municipality,V6T 2G9,BC,Current,1,1,VBL10215,CampusBuilding,Rooftop,Building,VBL10215,0,,0,,1,403,Academic,,,,PLAN,20200417211937,VAD10601,"6335 Thunderbird Crescent, Building 3"
VAD10418,Building,,2,,Robert F. Osborne Centre - 2,Robert F. Osborne Centre,6108,,Thunderbird,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10296,CampusBuilding,FrontDoor,Building,VBL10296,0,,0,,1,,Academic,,,,PLAN,20200417211937,VAD10145,"6108 Thunderbird Boulevard, Building 2"
VAD10360,Building,,13,,Place Vanier Residence - Aldyen Hamber House,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10325,CampusBuilding,FrontDoor,Building,VBL10325,0,,0,,1,1276,Academic,,,,PLAN,20200417211937,VAD10604,"1935 Lower Mall, Building 13"
VAD10510,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2646,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211937,VAD11159,2646 Tennis Crescent
VAD10511,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2517,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211937,VAD11160,2517 Pearkes Lane
VAD10455,,,,,Student Recreation Centre (SRC),,6000,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10125,CampusBuilding,FrontDoor,Building,VBL10125,0,,1,,1,0,Academic,,,,PLAN,20200417211937,,6000 Student Union Boulevard
VAD11062,Building,,1,,Eton - Townhouses,Eton,5687,,Gray,Avenue,0,,0,Vancouver,Municipality,,BC,Pending,1,1,VBL10244,NeighbourhoodBldg,Rooftop,Building,VBL10244,0,,0,CanadaPost,,7,Wesbrook Place,,,,PLAN,20200417211838,VAD11051,"5687 Gray Avenue, Building 1"
VAD10057,Building,,11,,TRIUMF - Experiment Development Shed,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Retired,1,1,,OtherBuilding,Rooftop,Building,VBL10029,0,,0,,,0,Academic,,,,PLAN,20200417211838,VAD10741,"4004 Wesbrook Mall, Building 11"
VAD10083,Building,,9,,TRIUMF - Trailer SS,TRIUMF,4004,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 2A3,BC,Retired,1,1,,OtherBuilding,Rooftop,Building,VBL10058,0,,0,,,0,Academic,,,,PLAN,20200417211838,VAD10741,"4004 Wesbrook Mall, Building 9"
VAD11084,Building,,1,,Thunderbird Residence - 1,Thunderbird Residence ,6335,,Thunderbird,Crescent,0,,0,Vancouver,Municipality,V6T 2G9,BC,Current,1,1,VBL10122,CampusBuilding,Rooftop,Building,VBL10122,0,,0,,1,,Academic,,,,PLAN,20200417211838,VAD10601,"6335 Thunderbird Crescent, Building 1"
VAD11095,Building,,1,,Totem Park Residence - Coquihalla Commonsblock 1,Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,1,VBL10231,CampusBuilding,Rooftop,Building,VBL10231,0,,0,,,1485,Academic,,,,PLAN,20200417211838,VAD10602,"2525 West Mall, Building 1"
VAD10602,,,,,Totem Park Residence - Front Desk,,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,0,VBL10231,Complex,FrontDoor,Complex,,0,,1,,0,1485,Academic,,,,PLAN,20200417211838,,2525 West Mall
VAD11151,Building,,4,,Walter H. Gage Residence - North Tower,Walter H. Gage Residence,5959,,Student Union,Boulevard,0,,0,Vancouver,Municipality,V6T 1K2,BC,Current,1,1,VBL10394,CampusBuilding,Rooftop,Building,VBC10018,0,,0,,0,366,Academic,,,,PLAN,20200417211839,VAD10613,"5959 Student Union Boulevard, Building 4"
VAD10475,,,,,Wood Drying Laboratory,,2324,,West,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10285,CampusBuilding,FrontDoor,Building,VBL10285,0,,1,,1,0,Academic,,,,PLAN,20200417211839,,2324 West Mall
VAD10031,,,,,Logan Lane (D1),,6258,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211839,,6258 Logan Lane
VAD10543,Building,,2,,Totem Park Residence - Totem 2,Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,1,VBL10126,CampusBuilding,Rooftop,Building,VBL10126,0,,0,,0,,Academic,,,,PLAN,20200417211839,VAD10602,"2525 West Mall, Building 2"
VAD10154,,,,,Logan Lane (D4),,6254,,Logan,Lane,0,,0,Vancouver,Municipality,V6T 2K9,BC,Current,1,0,VBL10226,Residential,FrontDoor,IndoorArea,,0,,1,CanadaPost,,1,Hawthorn,,,,PLAN,20200417211839,,6254 Logan Lane
VAD10483,,,,,Acadia House,Acadia Park & Fairview Crescent Residence,2700,,Acadia,Road,0,,0,Vancouver,Municipality,V6T 1R9,BC,Current,1,1,VBL10308,CampusBuilding,FrontDoor,Building,VBL10308,0,,1,,0,12,Academic,,,,PLAN,20200417211839,VAD10528,2700 Acadia Road
VAD10598,House,,2,,Totem Park Residence - Shuswap House,Totem Park Residence - Totem 3 -- Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,0,VBL10127,IndoorArea,FrontDoor,IndoorArea,,0,,0,,0,,Academic,,,,PLAN,20200417211839,VAD10446,"2525 West Mall, House 2"
VAD10467,,,,,Fairview Crescent Residence (Unit 3),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2724,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211854,VAD11162,2724 Fairview Crescent
VAD10468,,,,,Fairview Crescent Residence (Unit 3),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2734,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211854,VAD11162,2734 Fairview Crescent
VAD10469,,,,,Fairview Crescent Residence (Unit 3),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2732,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211854,VAD11162,2732 Fairview Crescent
VAD10470,,,,,Fairview Crescent Residence (Unit 3),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2730,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211855,VAD11162,2730 Fairview Crescent
VAD10567,,,,,Fairview Crescent Residence (Unit 1),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2710,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211855,VAD11162,2710 Fairview Crescent
VAD10471,,,,,Fairview Crescent Residence (Unit 30),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2650,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211855,VAD11162,2650 Fairview Crescent
VAD10565,,,,,Fairview Crescent Residence (Unit 1),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2712,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211855,VAD11162,2712 Fairview Crescent
VAD10945,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2515,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211855,VAD11160,2515 Pearkes Lane
VAD10421,,,,,Sopron House,Acadia Park & Fairview Crescent Residence,2730,,Acadia,Road,0,,0,Vancouver,Municipality,V6T 1R9,BC,Current,1,1,VBL10075,CampusBuilding,FrontDoor,Building,VBL10075,0,,1,,,81,Academic,,,,PLAN,20200417211855,VAD10528,2730 Acadia Road
VAD10946,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2645,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2C1,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211855,VAD11159,2645 Tennis Crescent
VAD10281,,,,,Fred Kaiser Building,,2332,,Main,Mall,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10085,CampusBuilding,FrontDoor,Building,VBL10085,0,,1,,,0,Academic,,,,PLAN,20200417211916,,2332 Main Mall
VAD10385,,,,,Prodigy - Building 1,,6033,,Gray,Avenue,0,,0,Vancouver,Municipality,V6S 0G3,BC,Current,1,1,VBL10349,NeighbourhoodBldg,FrontDoor,Building,VBL10349,0,,1,CanadaPost,,105,Wesbrook Place,,,,PLAN,20200417211916,,6033 Gray Avenue
VAD10387,,,,,Prodigy - Building 2,Prodigy,3462,,Ross,Drive,0,,0,Vancouver,Municipality,V6S 0H6,BC,Current,1,1,VBL10336,NeighbourhoodBldg,FrontDoor,Building,VBL10336,0,,1,CanadaPost,,83,Wesbrook Place,,,,PLAN,20200417211916,,3462 Ross Drive
VAD10404,,,,,Sail - Building 1,,5983,,Gray,Avenue,0,,0,Vancouver,Municipality,V6S 0G8,BC,Current,1,1,VBL10172,NeighbourhoodBldg,FrontDoor,Building,VBL10172,0,,1,CanadaPost,,95,Wesbrook Place,,,,PLAN,20200417211916,,5983 Gray Avenue
VAD10408,,,,,Sail - Building 2,,5981,,Gray,Avenue,0,,0,Vancouver,Municipality,V6S 0G1,BC,Current,1,1,VBL10390,NeighbourhoodBldg,FrontDoor,Building,VBL10390,0,,1,CanadaPost,,77,Wesbrook Place,,,,PLAN,20200417211916,,5981 Gray Avenue
VAD11047,Building,,1,,Environmental Services Facility - Office,Environmental Services Facility,6025,,Nurseries,Road,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10400,CampusBuilding,Rooftop,Building,VBL10400,0,,0,,0,0,Academic,,,,PLAN,20200417211916,VAD10126,"6025 Nurseries Road, Building 1"
VAD11179,,,,,Walter H. Gage Residence - ?,Walter H. Gage Residence,6002,,Walter Gage,Road,0,,0,Vancouver,Municipality,,BC,Temporary - 2 years,1,,,Residential,,,VBC10018,0,,,,,,Academic,,NIKT,20200124181947,PLAN,20200417211916,,6002 Walter Gage Road
VAD10523,Building,,5,,Green College - A North + Kitchen/Laundry,Green College,6201,,Cecil Green Park,Road,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10194,CampusBuilding,FrontDoor,Building,VBL10194,0,,0,,0,,Academic,,,,PLAN,20200417211917,VAD10127,"6201 Cecil Green Park Road, Building 5"
VAD10529,Building,,7,,Green College - B East,Green College,6201,,Cecil Green Park,Road,0,,0,Vancouver,Municipality,V6T 1Z1,BC,Current,1,1,VBL10174,CampusBuilding,FrontDoor,Building,VBL10174,0,,0,,0,,Academic,,,,PLAN,20200417211917,VAD10127,"6201 Cecil Green Park Road, Building 7"
VAD11176,,,,,Trail 6 (Wreck Beach),,6500,,Marine,Drive,0,NW,1,Vancouver,Municipality,,BC,Current,1,,,Outdoor,,OutdoorArea,,0,,0,,,0,,CPN: VAWRECK BEACH VATRAIL 6 UBC,GISSTUD1,20200121014814,PLAN,20200417211917,,6500 NW Marine Drive
VAD10626,,,,,AYO Smart Home,,5935,,Agronomy,Road,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10294,CampusBuilding,FrontDoor,Building,VBL10294,0,,1,,,0,Academic,,,,PLAN,20200417211917,,5935 Agronomy Road
VAD10708,,,,,Chemical and Biological Engineering Building,,2360,,East,Mall,0,,0,Vancouver,Municipality,V6T 1Z3,BC,Current,1,1,VBL10062,CampusBuilding,FrontDoor,Building,VBL10062,0,,1,,1,0,Academic,,,,PLAN,20200417211917,,2360 East Mall
VAD11188,,,,,Trail 5,,6580,,Marine,Drive,0,NW,1,Vancouver,Municipality,,BC,Current,1,,,Outdoor,,OutdoorArea,,0,,0,,,0,,CPN: VATRAIL 5,RACHELW,20200331182640,PLAN,20200417211917,,6580 NW Marine Drive
VAD10816,,,,,Berwick Child Development Centre,,2765,,Osoyoos,Crescent,0,,0,Vancouver,Municipality,V6T 1X7,BC,Current,1,1,VBL10155,CampusBuilding,FrontDoor,Building,VBL10155,0,,1,,1,0,Academic,,,,PLAN,20200417211917,,2765 Osoyoos Crescent
VAD10937,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2602,,Melfa,Lane,0,,0,Vancouver,Municipality,V6T 2C6,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211943,VAD11160,2602 Melfa Lane
VAD10938,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5601,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211943,VAD11160,5601 Montgomery Place
VAD10754,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,2521,,Pearkes,Lane,0,,0,Vancouver,Municipality,V6T 2C5,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211943,VAD11160,2521 Pearkes Lane
VAD10755,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,2622,,Tennis,Crescent,0,,0,Vancouver,Municipality,V6T 2E1,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211943,VAD11159,2622 Tennis Crescent
VAD11103,,,,,UBC Bookstore,,6200,,University,Boulevard,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10065,CampusBuilding,FrontDoor,Building,VBL10065,0,,1,,0,0,Academic,,,,PLAN,20200417211943,,6200 University Boulevard
VAD10722,,,,,Civil and Mechanical Engineering Building,,6250,,Applied Science,Lane,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10329,CampusBuilding,FrontDoor,Building,VBL10329,0,,1,,1,0,Academic,,,,PLAN,20200417211944,,6250 Applied Science Lane
VAD11049,Building,,6,,Environmental Services Facility - Waste Processing and Storage,Environmental Services Facility,6025,,Nurseries,Road,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10019,CampusBuilding,FrontDoor,Building,VBL10019,0,,0,,0,0,Academic,,,,PLAN,20200417211944,VAD10126,"6025 Nurseries Road, Building 6"
VAD10286,,,,,Fairview Crescent Residence (Unit 4),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2744,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211944,VAD11162,2744 Fairview Crescent
VAD10287,,,,,Fairview Crescent Residence (Unit 4),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2742,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211944,VAD11162,2742 Fairview Crescent
VAD10288,,,,,Fairview Crescent Residence (Unit 5),Fairview Crescent Residence - Building 1 -- Acadia Park & Fairview Crescent Residence,2752,,Fairview,Crescent,0,,0,Vancouver,Municipality,V6T 2B9,BC,Current,1,0,VBL10193,Residential,FrontDoor,IndoorArea,VBC10030,0,,0,,,1,Academic,,,,PLAN,20200417211944,VAD11162,2752 Fairview Crescent
VAD10364,Building,,1,,Place Vanier Residence - Commonsblock,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10108,CampusBuilding,Rooftop,Building,VBL10108,0,,0,,1,1276,Academic,,,,PLAN,20200417211944,VAD10604,"1935 Lower Mall, Building 1"
VAD10537,House,,3,,Totem Park Residence - Salish House,Totem Park Residence - Totem 6 -- Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,0,VBL10002,IndoorArea,FrontDoor,IndoorArea,,0,,0,,1,,Academic,,,,PLAN,20200417211839,VAD10443,"2525 West Mall, House 3"
VAD11112,,,,,UBC Botanical Garden - Scholars' Retreat,UBC Botanical Garden,6380,,Stadium,Road,0,,0,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10004,CampusBuilding,FrontDoor,Building,VBL10004,0,,1,,0,0,Academic,,,,PLAN,20200417211839,VAD11140,6380 Stadium Road
VAD10586,House,,5,,Totem Park Residence - Dene House,Totem Park Residence - Totem 2 -- Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,0,VBL10126,IndoorArea,FrontDoor,IndoorArea,,0,,0,,1,,Academic,,,,PLAN,20200417211839,VAD10543,"2525 West Mall, House 5"
VAD11104,Building,,3,,UBC Botanical Garden - Campbell Building,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10006,CampusBuilding,FrontDoor,Building,VBL10006,0,,1,,0,,Academic,,,,PLAN,20200417211839,VAD11140,"6804 SW Marine Drive, Building 3"
VAD11109,Building,,4,,UBC Botanical Garden - Lookout Tower,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10007,CampusBuilding,FrontDoor,Building,VBL10007,0,,1,,0,,Academic,,,,PLAN,20200417211839,VAD11140,"6804 SW Marine Drive, Building 4"
VAD10481,Building,,5,,UBC Botanical Garden - Garden Pavilion,UBC Botanical Garden,6804,,Marine,Drive,0,SW,1,Vancouver,Municipality,V6T 1Z4,BC,Current,1,1,VBL10003,CampusBuilding,FrontDoor,Building,VBL10003,0,,1,,0,,Academic,,,,PLAN,20200417211839,VAD11140,"6804 SW Marine Drive, Building 5"
VAD11110,Building,,1,,UBC Botanical Garden Nursery - Workshop,UBC Botanical Garden Nursery,3929,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10195,CampusBuilding,FrontDoor,Building,VBL10195,0,,1,,0,,Academic,,,,PLAN,20200417211839,,"3929 Wesbrook Mall, Building 1"
VAD10587,,,,,District energy system phase 2 for Wesbrook Place,,3510,,Binning,Road,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,,Outdoor,ServiceAccess,OutdoorArea,,0,,0,CanadaPost,0,,Wesbrook Place,,,,PLAN,20200417211839,,3510 Binning Road
VAD10033,,,,,3800 Wesrbook,,3800,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10236,OtherBuilding,FrontDoor,Building,VBL10236,0,,1,,,,Academic,,,,PLAN,20200417211840,,3800 Wesbrook Mall
VAD11108,Building,,2,,UBC Botanical Garden Nursery - Greenhouses,UBC Botanical Garden Nursery,3929,,Wesbrook,Mall,0,,0,Vancouver,Municipality,V6T 1W5,BC,Current,1,1,VBL10196,CampusBuilding,FrontDoor,Building,VBL10196,0,,1,,0,,Academic,,,,PLAN,20200417211840,,"3929 Wesbrook Mall, Building 2"
VAD10536,House,,4,,Totem Park Residence - Haida House,Totem Park Residence - Totem 6 -- Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,0,VBL10002,IndoorArea,FrontDoor,IndoorArea,,0,,0,,,,Academic,,,,PLAN,20200417211840,VAD10443,"2525 West Mall, House 4"
VAD10599,House,,6,,Totem Park Residence - Nootka House,Totem Park Residence - Totem 2 -- Totem Park Residence,2525,,West,Mall,0,,0,Vancouver,Municipality,V6T 1W9,BC,Current,1,0,VBL10126,IndoorArea,FrontDoor,IndoorArea,,0,,0,,,,Academic,,,,PLAN,20200417211840,VAD10543,"2525 West Mall, House 6"
VAD10700,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,5601,,Fairview,Place,0,,0,Vancouver,Municipality,V6T 2E2,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211840,VAD11159,5601 Fairview Place
VAD10701,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 2 -- Acadia Park & Fairview Crescent Residence,5611,,Fairview,Place,0,,0,Vancouver,Municipality,V6T 2E2,BC,Current,1,0,VBL10258,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211840,VAD11159,5611 Fairview Place
VAD10702,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5605,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C8,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211840,VAD11160,5605 Montgomery Place
VAD10370,Building,,11,,Place Vanier Residence - Phyllis Ross House,Place Vanier Residence,1935,,Lower,Mall,0,,0,Vancouver,Municipality,V6T 1X1,BC,Current,1,1,VBL10368,CampusBuilding,FrontDoor,Building,VBL10368,0,,0,,1,1276,Academic,,,,PLAN,20200417211841,VAD10604,"1935 Lower Mall, Building 11"
VAD10923,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5510,,Yalta,Place,0,,0,Vancouver,Municipality,V6T 2C2,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211859,VAD11160,5510 Yalta Place
VAD10913,,,,,Acadia Park Townhouses,Acadia Park Townhouses - Building 1 -- Acadia Park & Fairview Crescent Residence,5612,,Montgomery,Place,0,,0,Vancouver,Municipality,V6T 2C7,BC,Current,1,0,VBL10259,Residential,FrontDoor,IndoorArea,,0,,0,,,1,Academic,,,,PLAN,20200417211859,VAD11160,5612 Montgomery Place
